ma_tin,tieu_de,loai_hinh,gia,dien_tich,so_phong_ngu,so_tang,huong_nha,tinh_thanh,quan_huyen,phuong_xa,tinh_trang_phap_ly,ngay_dang,ten_moi_gioi_san,nguon,khu_vuc,dia_diem,mo_ta,nguoi_dang,thoi_gian_dang,so_phong,url
45959516,"Bán căn 2PN - 88m² Sadora Sala Thủ Thiêm, view hồ bơi chỉ 13,9 tỷ",can_ho_chung_cu,"13,9 tỷ",88m²,2,,,,Quận 2 (P. An Khánh mới),P. An Khánh mới,,16/09/2026,,batdongsan.com.vn,Quận 2 (P. An Khánh mới),,"Bán căn 2PN - 88m² Sadora Sala Thủ Thiêm, view hồ bơi chỉ 13,9 tỷ 13,9 tỷ · 88 m² · 157,96 tr/m² · 2 · 2 Quận 2 (P. An Khánh mới) Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-loi-dong-sadora-sala/ban-2pn-88m-thu-thiem-view-boi-12-ty-pr45959516
46308339,Bán căn hộ chung cư Bà Hom Quận 6 - DT 75m2 - Lô góc cực thoáng - Thang máy - Ngay vòng xoay Phú,can_ho_chung_cu,"3,15 tỷ",75 m²,,,,,Quận 6,P. Phú Lâm mới,,16/09/2026,,batdongsan.com.vn,Quận 6,,"Bán căn hộ chung cư Bà Hom Quận 6 - DT 75m2 - Lô góc cực thoáng - Thang máy - Ngay vòng xoay Phú 3,15 tỷ · 75 m² · 42 tr/m² · 2 · 2 Quận 6 (P. Phú Lâm mới) Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ba-hom-phuong-13-3-58/ban-quan-6-dt-75m2-lo-goc-cuc-thoang-thang-may-ngay-vong-xoay-phu-pr46308339
45622376,"Bán căn 2PN - 105m2 Sunwah Pearl, tầng cao view thoáng, giá chỉ 14,5 tỷ",can_ho_chung_cu,"14,5 tỷ",105 m²,2,,Tây,,,P. Thạnh Mỹ Tây mới,,16/09/2026,,batdongsan.com.vn,,,"Bán căn 2PN - 105m2 Sunwah Pearl, tầng cao view thoáng, giá chỉ 14,5 tỷ 14,5 tỷ · 105 m² · 138,1 tr/m² · 2 · 2 Q. Bình Thạnh (P. Thạnh Mỹ Tây mới) Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-huu-canh-phuong-22-sunwah-pearl/ban-2pn-105m2-tang-cao-view-thoang-gia-chi-14-5-ty-pr45622376
46288150,"Bán Masteri Thảo Điền căn 02 phòng giá 6,6 tỷ giá hời, sẵn sổ hồng, hỗ trợ vay tối đa",can_ho_chung_cu,"6,6 tỷ",65 m²,,,,,Quận 2 (P. An Khánh mới),P. An Khánh mới,sổ hồng,16/09/2026,Tuyết Nga,batdongsan.com.vn,Quận 2 (P. An Khánh mới),,"Bán Masteri Thảo Điền căn 02 phòng giá 6,6 tỷ giá hời, sẵn sổ hồng, hỗ trợ vay tối đa 6,6 tỷ · 65 m² · 101,54 tr/m² · 2 · 2 Quận 2 (P. An Khánh mới) Tuyết Nga Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-thao-dien-masteri-thao-dien/ban-ien-02-phong-gia-6-6-ty-gia-hoi-san-so-hong-tro-vay-toi-a-pr46288150
46308321,"Bán căn 3PN, 2WC 80m2, đủ nội thất, khu 1, nhìn hồ bơi, có sẵn HĐ thuê",can_ho_chung_cu,"4,45 tỷ",80 m²,3,,,,,P. Phú Thạnh mới,,16/09/2026,,batdongsan.com.vn,,,"Bán căn 3PN, 2WC 80m2, đủ nội thất, khu 1, nhìn hồ bơi, có sẵn HĐ thuê 4,45 tỷ · 80 m² · 55,62 tr/m² · 2 · 2 Q. Tân Phú (P. Phú Thạnh mới) Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-hoa-binh-1-phuong-hiep-tan-can-ho-richstar/ban-3pn-2wc-80m2-u-noi-that-khu-1-nhin-boi-co-san-h-thue-pr46308321
46301631,Mình chính chủ bán căn 3PN 88m2 hướng đẹp chỉ có 8 tỷ. SĐT 0918 139 ***,can_ho_chung_cu,8 tỷ,88 m²,3,,,,Quận 2 (P. Cát Lái mới),P. Cát Lái mới,,16/09/2026,,batdongsan.com.vn,Quận 2 (P. Cát Lái mới),,"Mình chính chủ bán căn 3PN 88m2 hướng đẹp chỉ có 8 tỷ. SĐT 0918 139 *** 8 tỷ · 88 m² · 90,91 tr/m² · 3 · 2 Quận 2 (P. Cát Lái mới) Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dong-van-cong-phuong-thanh-my-loi-victoria-village/minh-chinh-chu-ban-3pn-88m2-huong-ep-chi-co-8-ty-s-t-pr46301631
46067722,Bán căn 2PN The Opera Residence - DT 80m2 nội thất CDT giá chỉ 24 tỷ,can_ho_chung_cu,24 tỷ,80 m²,2,,,,Quận 2 (P. An Khánh mới),P. An Khánh mới,,16/09/2026,,batdongsan.com.vn,Quận 2 (P. An Khánh mới),,Bán căn 2PN The Opera Residence - DT 80m2 nội thất CDT giá chỉ 24 tỷ 24 tỷ · 80 m² · 300 tr/m² · 2 · 2 Quận 2 (P. An Khánh mới) Đăng hôm nay,,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-vong-cung-phuong-thu-thiem-the-opera-residence/ban-2pn-dt-80m2-noi-that-cdt-gia-chi-24-ty-pr46067722
45227747,"Bán gấp 1PN 1WC 49m2 chung cư D'Lusso Quận 2, giá 4 tỷ 95 đã có sổ hồng riêng",can_ho_chung_cu,4 tỷ,49 m²,1,,,,Quận 2,P. Bình Trưng mới,sổ hồng,16/09/2026,,batdongsan.com.vn,Quận 2,,"Bán gấp 1PN 1WC 49m2 chung cư D'Lusso Quận 2, giá 4 tỷ 95 đã có sổ hồng riêng 4,95 tỷ · 49 m² · 101,02 tr/m² · 1 · 1 Quận 2 (P. Bình Trưng mới) Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-thi-dinh-phuong-an-phu-can-ho-dlusso/ban-gap-1pn-1wc-49m2-d-lusso-quan-2-gia-4-ty-95-a-co-so-hong-rieng-pr45227747
46234021,Căn 2 phòng ngủ tại Palm River với giá niêm yết 12 tỷ 919 trước chiết khấu,can_ho_chung_cu,12 tỷ,"85,9 m²",,,,,Quận 2 (P. Bình Trưng mới),P. Bình Trưng mới,,16/09/2026,,batdongsan.com.vn,Quận 2 (P. Bình Trưng mới),,"Căn 2 phòng ngủ tại Palm River với giá niêm yết 12 tỷ 919 trước chiết khấu 12,92 tỷ · 85,9 m² · 150,4 tr/m² · 2 · 2 Quận 2 (P. Bình Trưng mới) Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-song-hanh-phuong-an-phu-palm-river/nhan-booking-2-phong-ngu-tai-voi-gia-12-ty-9-truoc-chiet-khau-pr46234021
46252316,"[TOP Giá Tốt], Căn 3PN, DT 141m2, Khu Diamond Brilliant, Hàng Hiếm, Giá bán 9.5Tỷ All In ! luôn Sổ",can_ho_chung_cu,9.5Tỷ,141 m²,3,,,,,P. Tân Sơn Nhì mới,,16/09/2026,Trần Hà - Gamuda Land,batdongsan.com.vn,,,"[TOP Giá Tốt], Căn 3PN, DT 141m2, Khu Diamond Brilliant, Hàng Hiếm, Giá bán 9.5Tỷ All In ! luôn Sổ 9,5 tỷ · 141 m² · 67,38 tr/m² · 3 · 2 Q. Tân Phú (P. Tân Sơn Nhì mới) Trần Hà - Gamuda Land Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-n1-phuong-son-ky-diamond-brilliant/top-gia-tot-3pn-dt-141m2-khu-hang-hiem-gia-ban-9-5ty-all-in-luon-so-pr46252316
44594499,"Bán Penthouse Elysian Thủ Đức, SL cực ít, trả dãn 5 năm, view Panorama, DT 288m2, chỉ 21,5tỷ",can_ho_chung_cu,"21,5tỷ",288 m²,,,,,Quận 9 (P. Long Phước mới),P. Long Phước mới,,16/09/2026,Trần Hà - Gamuda Land,batdongsan.com.vn,Quận 9 (P. Long Phước mới),,"Bán Penthouse Elysian Thủ Đức, SL cực ít, trả dãn 5 năm, view Panorama, DT 288m2, chỉ 21,5tỷ 21,5 tỷ · 288 m² · 74,65 tr/m² · 5 · 4 Quận 9 (P. Long Phước mới) Trần Hà - Gamuda Land Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-lo-lu-phuong-truong-thanh-chung-cu-elysian/ban-penthouse-sky-villa-thu-duc-sl-cuc-it-view-panorama-dt-200-288m2-chi-16-21-5ty-pr44594499
46308303,"Căn góc The Peak Garden chỉ 70tr/m2 - Nguyễn Lương Bằng Q7. 2PN2WC, 73.49m2. Giá cực tốt ở, đầu tư",can_ho_chung_cu,"5,14 tỷ","73,49 m²",,,,,Quận 7 (P. Tân Mỹ mới),P. Tân Mỹ mới,,16/09/2026,Trang Trần,batdongsan.com.vn,Quận 7 (P. Tân Mỹ mới),,"Căn góc The Peak Garden chỉ 70tr/m2 - Nguyễn Lương Bằng Q7. 2PN2WC, 73.49m2. Giá cực tốt ở, đầu tư 5,14 tỷ · 73,49 m² · 70 tr/m² · 2 · 2 Quận 7 (P. Tân Mỹ mới) Trang Trần Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-phu-my-9-the-peak-garden/goc-chi-70tr-m2-q7-2pn2wc-73-49m2-gia-cuc-tot-o-au-tu-pr46308303
42456620,"Bán CC Skylinked 3PN tại Celadon City, 14,8 tỷ, all in, DT 217m2, 3PN, số lượng có 1, hàng hiếm!",can_ho_chung_cu,"14,8 tỷ",217 m²,3,,,,,P. Tân Sơn Nhì mới,,16/09/2026,Trần Hà - Gamuda Land,batdongsan.com.vn,,,"Bán CC Skylinked 3PN tại Celadon City, 14,8 tỷ, all in, DT 217m2, 3PN, số lượng có 1, hàng hiếm! 14,8 tỷ · 217 m² · 68,2 tr/m² · 3 · 2 Q. Tân Phú (P. Tân Sơn Nhì mới) Trần Hà - Gamuda Land Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-n1-phuong-son-ky-celadon-city/ban-cc-skylinked-tai-11-5-ty-217m2-3pn-2wc-gia-uu-dai-hang-hot-lien-he-em-ha-pr42456620
46308299,"Studio TT Genesis 35m2, chỉ 2.43 tỷ, TT 29tr/tháng trong 23 tháng, hỗ trợ lãi suất đến khi nhận nhà",can_ho_chung_cu,2.43 tỷ,35 m²,,,,,,,,16/09/2026,Trang Trần,batdongsan.com.vn,,,"Studio TT Genesis 35m2, chỉ 2.43 tỷ, TT 29tr/tháng trong 23 tháng, hỗ trợ lãi suất đến khi nhận nhà 2,43 tỷ · 35 m² · 69,43 tr/m² · 1 · 1 H. Nhà Bè (X. Nhà Bè mới) Trang Trần Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-phuoc-kieng-tt-genesis/studio-35m2-chi-2-43-ty-29tr-thang-trong-23-thang-tro-lai-suat-en-khi-nhan-nha-pr46308299
45928959,"Chính chủ gửi 2PN Duplex | 103m2 | Sẵn sổ hồng | Đầy đủ nội thất | View Landmark 81 | Giá 11,5 tỷ",can_ho_chung_cu,"11,5 tỷ",103 m²,2,,,,Quận 2 (P. Cát Lái mới),P. Cát Lái mới,sổ hồng,16/09/2026,Trần Hải,batdongsan.com.vn,Quận 2 (P. Cát Lái mới),,"Chính chủ gửi 2PN Duplex | 103m2 | Sẵn sổ hồng | Đầy đủ nội thất | View Landmark 81 | Giá 11,5 tỷ 11,5 tỷ · 103 m² · 111,65 tr/m² · 2 · 2 Quận 2 (P. Cát Lái mới) Trần Hải Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-phan-van-dang-phuong-thanh-my-loi-feliz-en-vista/chinh-chu-gui-2pn-duplex-103m2-san-so-hong-ay-u-noi-that-view-landmark-81-gia-12-4-ty-pr45928959
45860849,Bán 3PN Feliz En Vista tháp Berdaz | có sổ hồng | full nội thất | Giá 12 tỷ | Giá tốt dự án,can_ho_chung_cu,12 tỷ,106 m²,3,,,,Quận 2 (P. Cát Lái mới),P. Cát Lái mới,sổ hồng,16/09/2026,Trần Hải,batdongsan.com.vn,Quận 2 (P. Cát Lái mới),,"Bán 3PN Feliz En Vista tháp Berdaz | có sổ hồng | full nội thất | Giá 12 tỷ | Giá tốt dự án 12 tỷ · 106 m² · 113,21 tr/m² · 3 · 2 Quận 2 (P. Cát Lái mới) Trần Hải Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-phan-van-dang-phuong-thanh-my-loi-feliz-en-vista/ban-3pn-thap-berdaz-co-so-hong-full-noi-that-gia-12-3-ty-gia-tot-nhat-du-an-pr45860849
43047377,"Chính chủ bán căn 4PN Sky Villa, DT 181m2, nội thất cơ bản tại Feliz En Vista. Giá 25 tỷ (Allin)",can_ho_chung_cu,25 tỷ,181 m²,4,,,,Quận 2 (P. Cát Lái mới),P. Cát Lái mới,,16/09/2026,Trần Hải,batdongsan.com.vn,Quận 2 (P. Cát Lái mới),,"Chính chủ bán căn 4PN Sky Villa, DT 181m2, nội thất cơ bản tại Feliz En Vista. Giá 25 tỷ (Allin) 25 tỷ · 181 m² · 138,12 tr/m² · 4 · 3 Quận 2 (P. Cát Lái mới) Trần Hải Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-phan-van-dang-phuong-thanh-my-loi-feliz-en-vista/gia-tot-ban-4pn-sky-villa-noi-that-co-ban-tai-gia-18-7-ty-bao-thue-phi-pr43047377
45420696,"Hiếm có, căn 3PN, Alnata Plus, giá chỉ 8.9tỷ, bao hết",can_ho_chung_cu,8.9tỷ,117 m²,3,,,,,P. Tân Sơn Nhì mới,,16/09/2026,Trần Hà - Gamuda Land,batdongsan.com.vn,,,"Hiếm có, căn 3PN, Alnata Plus, giá chỉ 8.9tỷ, bao hết 8,9 tỷ · 117 m² · 76,07 tr/m² · 3 · 2 Q. Tân Phú (P. Tân Sơn Nhì mới) Trần Hà - Gamuda Land Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-n1-phuong-son-ky-diamond-alnata-plus-celadon-city/duy-nhat-3pn-gia-chi-8-9ty-bao-het-pr45420696
42191217,"Khách cần bán lại căn góc skylinked villa 198m2, P2 Plus tại Celadon, full nội thất y hình, 16 tỷ!",can_ho_chung_cu,16 tỷ,198 m²,,,,,,P. Tân Sơn Nhì mới,,16/09/2026,Trần Hà - Gamuda Land,batdongsan.com.vn,,,"Khách cần bán lại căn góc skylinked villa 198m2, P2 Plus tại Celadon, full nội thất y hình, 16 tỷ! 16 tỷ · 198 m² · 80,81 tr/m² · 3 · 2 Q. Tân Phú (P. Tân Sơn Nhì mới) Trần Hà - Gamuda Land Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-n1-phuong-son-ky-diamond-alnata-plus-celadon-city/khach-ban-lai-skylinked-villa-242m2-khu-oi-p2-tai-bao-gia-thi-truong-pr42191217
46243688,3PN suất nội bộ - Tặng 400 triệu và 1 cây vàng PNJ tại căn hộ Vlasta Premier Quận 7,can_ho_chung_cu,400 triệu,100 m²,3,,,,Quận 7,P. Phú Thuận mới,,16/09/2026,,batdongsan.com.vn,Quận 7,,"3PN suất nội bộ - Tặng 400 triệu và 1 cây vàng PNJ tại căn hộ Vlasta Premier Quận 7 7,2 tỷ · 100 m² · 72 tr/m² · 2 · 1 Quận 7 (P. Phú Thuận mới) Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dao-tri-phuong-phu-thuan-3-vlasta-premier-phu-thuan/3pn-suat-noi-bo-tang-400-trieu-va-1-cay-vang-pnj-tai-quan-7-pr46243688
46233456,"1PN+ Rainbow đẹp xinh anh chị ơi - Full nội thất, sổ hồng sẵn, chỉ 2.15 tỷ",can_ho_chung_cu,2.15 tỷ,47 m²,1,,,,Quận 9 (P. Long Bình mới),P. Long Bình mới,sổ hồng,16/09/2026,,batdongsan.com.vn,Quận 9 (P. Long Bình mới),,"1PN+ Rainbow đẹp xinh anh chị ơi - Full nội thất, sổ hồng sẵn, chỉ 2.15 tỷ 2,15 tỷ · 47 m² · 45,74 tr/m² · 1 · 1 Quận 9 (P. Long Bình mới) Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-xien-phuong-long-thanh-my-the-rainbow-vinhomes-grand-park/1pn-ep-xinh-anh-chi-oi-full-noi-that-so-hong-san-chi-2-15-ty-pr46233456
45067868,"Bán CH Sunrise Riverside, 70m2, 2PN 2WC, full nội thất, giá 4,8 tỷ có thương lượng, LH 0364 686 ***",can_ho_chung_cu,"4,8 tỷ",70 m²,2,,,,,,,16/09/2026,,batdongsan.com.vn,,,"Bán CH Sunrise Riverside, 70m2, 2PN 2WC, full nội thất, giá 4,8 tỷ có thương lượng, LH 0364 686 *** 4,8 tỷ · 70 m² · 68,57 tr/m² · 2 · 2 H. Nhà Bè (X. Nhà Bè mới) Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-huu-tho-xa-phuoc-kieng-sunrise-riverside/ban-ch-70m2-2pn-2wc-full-noi-that-gia-4-8-ty-co-thuong-luong-lh-pr45067868
45235581,"Bán căn 2PN, sổ hồng, giá 13 tỷ",can_ho_chung_cu,13 tỷ,88 m²,2,,,,Quận 2 (P. An Khánh mới),P. An Khánh mới,sổ hồng,16/09/2026,Anh Diễn,batdongsan.com.vn,Quận 2 (P. An Khánh mới),,"Bán căn 2PN, sổ hồng, giá 13 tỷ 13 tỷ · 88 m² · 147,73 tr/m² · 2 · 2 Quận 2 (P. An Khánh mới) Anh Diễn Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-loi-dong-sadora-sala/13-8-ty-cho-2pn-88m2-tai-sadora-pr45235581
46172187,"Căn góc 3PN giá khá tốt bên Rainbow - chỉ 3,6tỷ (có sổ hồng, view sông Tắc & tòa tháp 45 tầng)",can_ho_chung_cu,"3,6tỷ",81 m²,3,45,,,Quận 9 (P. Long Bình mới),P. Long Bình mới,sổ hồng,16/09/2026,Lê Dương,batdongsan.com.vn,Quận 9 (P. Long Bình mới),,"Căn góc 3PN giá khá tốt bên Rainbow - chỉ 3,6tỷ (có sổ hồng, view sông Tắc & tòa tháp 45 tầng) 3,6 tỷ · 81 m² · 44,44 tr/m² · 3 · 2 Quận 9 (P. Long Bình mới) Lê Dương Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-xien-phuong-long-thanh-my-the-rainbow-vinhomes-grand-park/goc-3pn-gia-kha-tot-ben-chi-3ty650-co-so-hong-view-song-tac-toa-thap-45-tang-pr46172187
44243715,"Bán căn góc 2PN, giá hời khối tháp, giá chỉ 29 tỷ",can_ho_chung_cu,29 tỷ,80 m²,2,,,,Quận 2 (P. An Khánh mới),P. An Khánh mới,,16/09/2026,Anh Diễn,batdongsan.com.vn,Quận 2 (P. An Khánh mới),,"Bán căn góc 2PN, giá hời khối tháp, giá chỉ 29 tỷ 29 tỷ · 80 m² · 362,5 tr/m² · 2 · 2 Quận 2 (P. An Khánh mới) Anh Diễn Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-vong-cung-phuong-thu-thiem-the-opera-residence/doc-quyen-ban-goc-2-phong-full-noi-that-gia-27-ty-pr44243715
45667471,Bán căn 4PN Narra giá siêu rẻ chỉ 49 tỷ,can_ho_chung_cu,49 tỷ,166 m²,4,,,,Quận 2 (P. An Khánh mới),P. An Khánh mới,,16/09/2026,Anh Diễn,batdongsan.com.vn,Quận 2 (P. An Khánh mới),,"Bán căn 4PN Narra giá siêu rẻ chỉ 49 tỷ 49 tỷ · 166 m² · 295,18 tr/m² · 4 · 3 Quận 2 (P. An Khánh mới) Anh Diễn Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-thu-thiem-empire-city-thu-thiem/ban-4pn-narra-gia-tot-nhat-hien-tai-56-ty-all-in-pr45667471
45623703,"Bán căn 2PN - 72m² Q2 Thảo Điền, Q2 Terrace, hướng Đông Nam, giá chỉ 9,5 tỷ",can_ho_chung_cu,"9,5 tỷ",72m²,2,,Đông Nam,,Quận 2 (P. An Khánh mới),P. An Khánh mới,,16/09/2026,,batdongsan.com.vn,Quận 2 (P. An Khánh mới),,"Bán căn 2PN - 72m² Q2 Thảo Điền, Q2 Terrace, hướng Đông Nam, giá chỉ 9,5 tỷ 9,5 tỷ · 72 m² · 131,94 tr/m² · 2 · 2 Quận 2 (P. An Khánh mới) Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vo-truong-toan-phuong-thao-dien-q2-thao-dien/ban-2pn-72m2-ien-terace-huong-ong-nam-gia-chi-9-5-ty-pr45623703
46308287,Chung cư Skyline diện tích rộng 72m. Mà chỉ 5 tỉ còn thương lượng tìm đâu ra?? Em chính chủ,can_ho_chung_cu,5 tỷ,72 m²,,,,,Quận 7 (P. Phú Thuận mới),P. Phú Thuận mới,,16/09/2026,,batdongsan.com.vn,Quận 7 (P. Phú Thuận mới),,"Chung cư Skyline diện tích rộng 72m. Mà chỉ 5 tỉ còn thương lượng tìm đâu ra?? Em chính chủ 5 tỷ · 72 m² · 69,44 tr/m² · 1 · 2 Quận 7 (P. Phú Thuận mới) Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-hoang-quoc-viet-phuong-phu-thuan-3-an-gia-skyline/dien-tich-rong-72m-ma-chi-5ty-con-thuong-luong-tim-au-ra-em-chinh-chu-pr46308287
40371502,"Cần bán gấp office-tel Centana Thủ Thiêm, căn góc diện tích 61m2, giá 4 tỷ, LH 0938 488 ***",can_ho_chung_cu,4 tỷ,61 m²,,,,,Quận 2 (P. Bình Trưng mới),P. Bình Trưng mới,,16/09/2026,Lê Anh,batdongsan.com.vn,Quận 2 (P. Bình Trưng mới),,"Cần bán gấp office-tel Centana Thủ Thiêm, căn góc diện tích 61m2, giá 4 tỷ, LH 0938 488 *** 4 tỷ · 61 m² · 65,57 tr/m² · 2 · 2 Quận 2 (P. Bình Trưng mới) Lê Anh Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-phu-centana-thu-thiem/ban-gap-office-tel-goc-dien-tich-61m2-gia-2-4-ty-lh-pr40371502
45411051,"Chính chủ bán căn hộ Terra Mia 60m² View sông 3,250 tỷ Liên Hệ: 0901 440 *** (Mrs Thanh)",can_ho_chung_cu,"3,250 tỷ",60m²,,,,,,,,16/09/2026,,batdongsan.com.vn,,,"Chính chủ bán căn hộ Terra Mia 60m² View sông 3,250 tỷ Liên Hệ: 0901 440 *** (Mrs Thanh) 3,45 tỷ · 60 m² · 57,5 tr/m² · 2 · 2 H. Bình Chánh (X. Bình Hưng mới) Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-hung-xa-binh-hung-1-can-ho-terra-mia/chinh-chu-ban-60m2-view-song-3-4-ty-lien-he-mrs-thanh-pr45411051
46295690,"Kẹt ngân hàng cần bán gấp căn hộ Garden Plaza 1. Diện tích 148m giá chỉ 13,5 tỷ",can_ho_chung_cu,"13,5 tỷ",148 m²,,,,,Quận 7 (P. Tân Hưng mới),P. Tân Hưng mới,,16/09/2026,Trịnh Anh Tuấn,batdongsan.com.vn,Quận 7 (P. Tân Hưng mới),,"Kẹt ngân hàng cần bán gấp căn hộ Garden Plaza 1. Diện tích 148m giá chỉ 13,5 tỷ 13,5 tỷ · 148 m² · 91,22 tr/m² · 3 · 2 Quận 7 (P. Tân Hưng mới) Trịnh Anh Tuấn Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tan-phong-9-garden-plaza-1/ket-ngan-hang-ban-gap-1-dien-tich-148m-gia-chi-13-5-ty-pr46295690
43473104,"Chính chủ gửi bán penthouse Centana Thủ Thiêm giá chỉ 12,5 tỷ",can_ho_chung_cu,"12,5 tỷ",140 m²,,,,,Quận 2 (P. Bình Trưng mới),P. Bình Trưng mới,,16/09/2026,Lê Anh,batdongsan.com.vn,Quận 2 (P. Bình Trưng mới),,"Chính chủ gửi bán penthouse Centana Thủ Thiêm giá chỉ 12,5 tỷ 12,5 tỷ · 140 m² · 89,29 tr/m² · 3 · 3 Quận 2 (P. Bình Trưng mới) Lê Anh Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-phu-centana-thu-thiem/chinh-chu-gui-ban-penthouse-gia-7-ty-pr43473104
46188028,Bán căn hộ Sunrise CityView Q7 Lh: 0859 999 *** Minh Anh,can_ho_chung_cu,6 tỷ,76 m²,,,,,Quận 7 (P. Tân Hưng mới),P. Tân Hưng mới,,16/09/2026,,batdongsan.com.vn,Quận 7 (P. Tân Hưng mới),,"Bán căn hộ Sunrise CityView Q7 Lh: 0859 999 *** Minh Anh 6 tỷ · 76 m² · 78,95 tr/m² · 2 · 2 Quận 7 (P. Tân Hưng mới) Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-sunrise-city-view/ban-cityview-q7-lh-minh-anh-pr46188028
41870864,"Một căn 3PN, 97m2, Centana Thủ Thiêm, chủ ngộp cần bán nhanh giá nào cũng bán",can_ho_chung_cu,"6,6 tỷ",97 m²,3,,,,Quận 2 (P. Bình Trưng mới),P. Bình Trưng mới,,16/09/2026,Nguyễn Trúc Phương,batdongsan.com.vn,Quận 2 (P. Bình Trưng mới),,"Một căn 3PN, 97m2, Centana Thủ Thiêm, chủ ngộp cần bán nhanh giá nào cũng bán 6,6 tỷ · 97 m² · 68,04 tr/m² · 3 · 2 Quận 2 (P. Bình Trưng mới) Nguyễn Trúc Phương Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-phu-centana-thu-thiem/mot-3pn-9m2-chu-ngop-ban-nhanh-truoc-tet-gia-nao-cung-ban-pr41870864
46308266,Chung cư quận 8 - Tạ Quang Bửu có sổ 71m2 giá 3 tỉ 9,can_ho_chung_cu,"3,9 tỷ",71 m²,,,Đông,,quận 8,P. Bình Đông mới,,16/09/2026,,batdongsan.com.vn,quận 8,,"Chung cư quận 8 - Tạ Quang Bửu có sổ 71m2 giá 3 tỉ 9 3,9 tỷ · 71 m² · 54,93 tr/m² · 2 · 2 Quận 8 (P. Bình Đông mới) Đăng hôm nay",,16/09/2026,,https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-ta-quang-buu-phuong-6-10-tara-residence/quan-8-co-so-71m2-gia-3ti9-pr46308266
